KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001142001,T001142002,T001142003,T001142004,T001142005,T001142006,T001142007,T001142008,T001142009,T001142010,T001142011,T001142012,T001142013,T001142014,T001142015,T001142016,T001142017,T001142018,T001142019,T001142020,T001142021,T001142022,T001142023,T001142024,T001142025,T001142026,T001142027,T001142028,T001142029,T001142030,T001142031,T001142032,T001142033,T001142034,T001142035,T001142036,T001142037,T001142038,T001142039,T001142040,T001142041,T001142042,T001142043,T001142044,T001142045,T001142046,T001142047,T001142048,T001142049,T001142050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
5438477021,2,5438477011,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477033,1,,5438477034;5438477042,15,9,6,1,1,0,25,15,10,15,9,6,25,15,10,24,14,10,10,6,4,4,2,2,2,1,1,0,0,0,0,0,0,5,5,2,3,1,1,1,1,0,7,6,1,1,6,0,1,3
5438477034,2,5438477033,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477042,2,5438477033,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477122,2,5438477211,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477144,2,5438477211,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477211,1,,5438477122;5438477144,11,5,6,1,0,1,14,7,7,3,2,1,14,7,7,14,7,7,11,5,6,4,2,2,1,0,1,0,0,0,0,0,0,6,6,3,3,2,0,0,0,0,5,5,0,0,7,0,3,3
5438477213,0,,,22,12,10,2,2,0,20,10,10,7,4,3,19,9,10,18,8,10,13,6,7,5,1,4,2,0,2,0,0,0,0,0,0,9,9,3,2,2,1,1,0,0,6,4,2,0,7,0,2,2
5438477221,2,5438477223,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477223,1,,5438477221,7,4,3,4,3,1,13,6,7,12,5,7,12,5,7,12,5,7,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,3,3,0,2,1,1,0,1,0,5,5,0,0,1,0,0,0
5438477231,2,5438477233,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477233,1,,5438477231,11,4,7,2,0,2,14,7,7,10,7,3,14,7,7,14,7,7,4,0,4,3,0,3,2,0,2,0,0,0,0,0,0,3,3,1,2,1,1,1,0,0,5,3,2,1,3,0,0,0
5438477241,2,5438477243,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477242,2,5438477244,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477243,1,,5438477241,27,17,10,0,0,0,28,18,10,15,10,5,28,18,10,28,18,10,13,8,5,7,4,3,5,3,2,0,0,0,0,0,0,12,12,4,5,2,2,0,0,0,9,8,1,0,10,0,4,2
5438477244,1,,5438477242,21,11,10,0,0,0,23,12,11,18,10,8,21,11,10,21,11,10,5,2,3,3,1,2,1,0,1,0,0,0,0,0,0,6,6,2,1,2,2,1,0,0,6,4,2,0,5,0,2,0
5438477311,1,,5438477313;5438477314,18,9,9,4,1,3,25,14,11,15,8,7,22,12,10,22,12,10,10,6,4,4,2,2,1,1,0,0,0,0,0,0,0,7,7,1,5,2,0,1,0,1,9,8,1,0,7,0,1,5
5438477312,1,,5438477322,22,12,10,3,0,3,25,15,10,17,11,6,25,15,10,25,15,10,8,4,4,2,1,1,1,0,1,0,0,0,0,0,0,8,8,3,3,2,2,1,0,0,8,7,1,1,6,0,2,1
5438477313,2,5438477311,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477314,2,5438477311,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477322,2,5438477312,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477331,0,,,23,9,14,6,1,5,17,8,9,10,5,5,15,7,8,15,7,8,7,3,4,2,1,1,0,0,0,0,0,0,0,0,0,7,7,2,0,3,0,0,2,0,5,4,1,0,5,0,2,0
5438477332,2,5438477333,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477333,1,,5438477332,36,20,16,5,4,1,36,19,17,25,14,11,35,19,16,35,19,16,11,5,6,6,3,3,1,0,1,0,0,0,0,0,0,12,12,0,5,3,3,2,0,0,13,11,2,1,7,0,0,3
5438477334,0,,,18,10,8,2,1,1,16,9,7,9,6,3,15,8,7,15,8,7,7,3,4,3,0,3,1,0,1,0,0,0,1,0,1,8,8,3,2,1,2,0,0,0,5,4,1,1,5,0,2,2
5438477341,2,5438477344,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477342,0,,,13,7,6,1,1,0,12,6,6,7,4,3,12,6,6,12,6,6,5,2,3,3,1,2,2,1,1,0,0,0,0,0,0,4,4,0,1,2,0,1,0,0,4,2,2,1,3,0,0,1
5438477343,0,,,15,7,8,0,0,0,15,7,8,5,2,3,15,7,8,15,7,8,10,5,5,4,2,2,3,2,1,0,0,0,0,0,0,8,8,2,5,1,0,0,0,0,6,6,0,0,6,0,1,3
5438477344,1,,5438477341,44,20,24,4,2,2,42,19,23,26,12,14,40,18,22,39,18,21,16,7,9,7,2,5,2,1,1,0,0,0,1,1,0,15,15,1,7,4,2,1,1,0,15,11,4,2,10,0,0,5
5438477411,2,5438477414,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477414,1,,5438477411,14,7,7,2,1,1,15,7,8,9,5,4,15,7,8,15,7,8,6,2,4,4,2,2,0,0,0,0,0,0,0,0,0,4,4,0,1,1,3,0,0,0,5,2,3,1,4,0,0,0
5438477421,0,,,27,14,13,0,0,0,27,14,13,16,11,5,26,13,13,26,13,13,11,3,8,5,1,4,2,0,2,0,0,0,0,0,0,10,10,2,3,2,2,1,0,0,8,7,1,0,8,0,2,0
5438477422,0,,,32,15,17,3,0,3,29,15,14,20,11,9,28,14,14,27,13,14,9,4,5,4,1,3,2,1,1,0,0,0,0,0,0,8,8,0,1,3,2,0,1,1,8,4,4,0,6,0,0,0
5438477423,1,,5438477424,35,19,16,4,3,1,38,20,18,24,11,13,37,19,18,37,19,18,14,9,5,5,3,2,1,1,0,0,0,0,0,0,0,11,11,0,4,6,0,2,1,0,13,9,4,0,10,0,0,2
5438477424,2,5438477423,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477431,1,,5438477433,9,5,4,3,3,0,11,6,5,4,3,1,11,6,5,11,6,5,7,3,4,3,1,2,3,1,2,0,0,0,0,0,0,5,5,2,2,1,0,1,0,0,4,2,2,0,4,0,1,1
5438477432,2,5438477434,,10,7,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477433,2,5438477431,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477434,1,,5438477432,26,13,13,8,4,4,28,16,12,19,11,8,26,15,11,26,15,11,9,5,4,5,4,1,0,0,0,0,0,0,0,0,0,8,8,4,2,2,2,1,0,1,8,6,2,0,6,0,2,1
5438477441,0,,,31,15,16,2,1,1,29,14,15,13,8,5,29,14,15,29,14,15,16,6,10,4,0,4,2,0,2,0,0,0,0,0,0,11,11,0,6,1,4,0,0,0,11,7,4,0,9,0,0,3
5438477512,2,5438477514,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477514,1,,5438477512,13,7,6,0,0,0,17,9,8,8,5,3,17,9,8,16,8,8,9,4,5,2,1,1,1,0,1,0,0,0,0,0,0,5,5,1,4,1,0,1,0,0,6,6,0,0,5,0,0,3
5438477521,2,5438477522,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477522,1,,5438477521,41,21,20,0,0,0,43,22,21,26,16,10,43,22,21,42,22,20,17,6,11,11,4,7,4,2,2,0,0,0,0,0,0,15,15,3,6,4,0,2,1,0,13,8,5,0,11,0,2,3
5438477523,0,,,10,5,5,0,0,0,10,5,5,4,2,2,10,5,5,10,5,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,1,0,0,0,3,3,0,0,4,0,1,1
5438477524,0,,,23,14,9,0,0,0,19,12,7,11,7,4,18,11,7,18,11,7,8,5,3,1,1,0,0,0,0,0,0,0,1,1,0,10,10,1,7,0,2,0,0,0,8,7,1,0,6,0,0,2
5438477531,2,5438477532,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477532,1,,5438477531;5438477533;5438477534,14,5,9,1,1,0,22,7,15,6,2,4,22,7,15,22,7,15,16,5,11,6,1,5,2,1,1,0,0,0,0,0,0,7,7,4,4,2,0,1,0,0,7,5,2,0,11,0,4,3
5438477533,2,5438477532,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477534,2,5438477532,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477541,1,,5438477543,40,22,18,8,5,3,42,23,19,35,20,15,40,21,19,38,20,18,7,3,4,2,1,1,2,1,1,0,0,0,1,0,1,14,14,3,3,5,2,1,1,1,13,11,2,2,5,0,0,1
5438477542,0,,,71,37,34,10,6,4,60,31,29,41,21,20,55,29,26,52,29,23,19,10,9,8,5,3,3,1,2,0,0,0,0,0,0,23,23,6,3,4,4,5,1,0,17,13,4,2,11,0,2,3
5438477543,2,5438477541,,10,6,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477611,0,,,18,13,5,2,2,0,16,11,5,13,9,4,14,9,5,14,9,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,0,2,1,0,1,0,4,3,1,0,3,0,1,0
5438477612,0,,,161,78,83,26,15,11,135,63,72,85,40,45,127,59,68,120,54,66,50,23,27,22,12,10,4,2,2,0,0,0,0,0,0,64,64,21,15,12,9,5,1,1,43,40,3,3,36,0,17,11
5438477613,0,,,16,7,9,1,0,1,15,7,8,7,3,4,13,6,7,13,6,7,8,4,4,5,2,3,0,0,0,0,0,0,0,0,0,7,7,2,1,4,0,0,0,0,5,5,0,0,5,0,2,1
5438477614,0,,,178,79,99,19,7,12,159,72,87,84,41,43,156,70,86,155,70,85,75,31,44,39,15,24,11,4,7,0,0,0,1,0,1,82,82,28,27,20,2,3,1,1,54,46,8,6,53,1,17,15
5438477621,0,,,206,104,102,11,8,3,195,96,99,91,46,45,191,95,96,189,93,96,104,50,54,43,22,21,13,8,5,1,1,0,0,0,0,93,93,24,40,17,10,1,1,0,69,63,6,2,68,0,19,25
5438477622,0,,,47,26,21,5,3,2,39,21,18,27,15,12,38,21,17,37,20,17,12,6,6,4,1,3,3,0,3,0,0,0,2,0,2,22,22,7,8,4,3,0,0,0,13,8,5,0,9,1,2,0
5438477623,0,,,146,73,73,9,5,4,137,68,69,72,38,34,136,67,69,134,66,68,65,30,35,36,15,21,14,6,8,0,0,0,0,0,0,64,64,18,23,12,10,0,1,0,46,39,7,1,45,0,14,15
5438477624,0,,,98,51,47,8,4,4,90,47,43,51,29,22,88,45,43,86,44,42,39,18,21,24,11,13,9,6,3,0,0,0,0,0,0,40,40,12,11,8,6,2,1,0,28,22,6,1,28,0,8,6
5438477631,0,,,62,26,36,13,6,7,49,20,29,27,12,15,49,20,29,49,20,29,22,8,14,14,3,11,5,1,4,0,0,0,0,0,0,26,26,8,7,5,5,1,0,0,18,16,2,4,16,0,6,4
5438477632,0,,,189,82,107,17,10,7,172,72,100,76,35,41,165,69,96,163,68,95,96,37,59,62,22,40,31,7,24,3,0,3,0,0,0,64,63,14,24,10,6,7,1,1,48,36,12,2,47,0,10,18
5438477633,0,,,95,53,42,23,12,11,72,41,31,62,37,25,68,40,28,65,37,28,10,4,6,5,2,3,2,1,1,0,0,0,0,0,0,33,33,9,8,3,5,7,1,0,24,23,1,4,7,0,1,3
5438477634,0,,,74,38,36,8,5,3,66,33,33,34,18,16,65,32,33,65,32,33,32,15,17,13,5,8,6,3,3,0,0,0,0,0,0,31,31,9,10,7,2,2,1,0,22,20,2,2,19,0,3,8
5438477641,0,,,139,74,65,15,10,5,124,64,60,73,38,35,118,59,59,116,59,57,51,26,25,24,12,12,7,2,5,0,0,0,0,0,0,54,54,15,18,6,8,4,3,0,39,31,8,3,36,0,11,8
5438477642,0,,,327,109,218,21,10,11,305,99,206,103,52,51,303,99,204,301,98,203,202,47,155,169,33,136,130,18,112,35,5,30,1,0,1,77,74,14,30,15,12,3,0,0,60,56,4,6,38,1,7,13
5438477643,0,,,148,68,80,22,9,13,126,59,67,93,43,50,119,55,64,116,54,62,33,16,17,12,5,7,3,0,3,0,0,0,2,0,2,53,53,11,9,18,11,3,1,0,42,34,8,3,24,1,5,2
5438477644,0,,,132,60,72,12,5,7,119,54,65,74,37,37,115,52,63,112,50,62,45,17,28,19,4,15,4,1,3,0,0,0,0,0,0,53,52,15,15,14,5,2,0,1,37,34,3,3,26,0,10,6
5438477711,0,,,232,114,118,45,28,17,185,86,99,144,71,73,179,83,96,177,81,96,41,15,26,24,11,13,3,1,2,0,0,0,3,0,3,96,96,25,30,22,15,3,1,0,69,66,3,18,29,2,9,8
5438477712,0,,,243,114,129,51,29,22,186,84,102,169,75,94,184,83,101,179,80,99,17,9,8,5,1,4,2,0,2,0,0,0,1,1,0,104,104,33,32,14,21,4,0,0,68,67,1,16,14,12,5,3
5438477713,0,,,275,132,143,19,8,11,252,122,130,152,76,76,249,120,129,243,116,127,100,46,54,49,24,25,15,6,9,1,0,1,0,0,0,105,105,21,34,22,23,2,3,0,81,72,9,7,68,0,17,16
5438477714,0,,,342,157,185,69,33,36,272,123,149,205,93,112,262,118,144,252,115,137,67,30,37,24,10,14,5,2,3,0,0,0,1,0,1,127,127,19,48,25,25,8,2,0,103,95,8,21,43,1,9,20
5438477721,0,,,38,17,21,4,2,2,33,15,18,21,10,11,32,15,17,32,15,17,12,5,7,5,2,3,0,0,0,0,0,0,0,0,0,17,17,5,6,3,3,0,0,0,12,11,1,1,8,2,1,3
5438477722,0,,,58,26,32,8,5,3,50,21,29,25,10,15,49,21,28,47,20,27,25,11,14,10,3,7,2,0,2,0,0,0,0,0,0,26,26,7,12,2,4,1,0,0,19,19,0,1,17,0,5,8
5438477723,0,,,276,133,143,39,17,22,237,116,121,146,74,72,227,110,117,222,107,115,91,42,49,45,17,28,16,5,11,0,0,0,5,3,2,94,93,17,33,18,15,7,3,0,76,66,10,8,43,3,7,18
5438477724,0,,,128,62,66,30,14,16,94,47,47,80,40,40,91,45,46,90,44,46,14,7,7,7,3,4,2,1,1,0,0,0,0,0,0,55,55,18,15,10,10,2,0,0,34,32,2,14,8,6,0,3
5438477731,0,,,134,67,67,16,7,9,118,60,58,69,40,29,115,57,58,113,57,56,49,20,29,28,11,17,10,5,5,0,0,0,1,0,1,54,54,15,18,10,7,2,0,2,38,31,7,4,34,1,7,10
5438477732,0,,,149,67,82,25,10,15,124,57,67,79,35,44,122,55,67,118,53,65,45,22,23,18,8,10,2,0,2,0,0,0,0,0,0,61,61,14,23,9,13,2,0,0,47,44,3,6,28,2,7,13
5438477733,0,,,276,120,156,39,16,23,237,104,133,117,55,62,227,100,127,224,100,124,120,49,71,90,35,55,57,21,36,7,3,4,1,0,1,77,75,11,27,15,16,5,1,0,63,60,3,8,31,1,4,12
5438477734,0,,,235,107,128,34,17,17,201,90,111,129,59,70,197,88,109,195,87,108,72,31,41,27,10,17,5,1,4,0,0,0,0,0,0,91,90,20,27,20,20,2,1,0,70,59,11,11,44,0,11,16
5438477741,0,,,157,75,82,14,7,7,143,68,75,80,39,41,136,63,73,133,63,70,63,29,34,28,9,19,11,2,9,2,0,2,0,0,0,62,61,17,24,11,6,3,0,0,43,40,3,6,29,2,8,11
5438477742,0,,,65,38,27,6,5,1,59,33,26,28,17,11,59,33,26,58,32,26,31,16,15,18,11,7,7,3,4,0,0,0,0,0,0,26,26,7,6,7,5,1,0,0,19,16,3,1,19,0,5,4
5438477743,0,,,201,101,100,13,6,7,188,95,93,103,53,50,183,91,92,182,90,92,85,42,43,33,14,19,7,4,3,1,0,1,0,0,0,75,75,7,29,24,11,4,0,0,68,62,6,6,52,0,5,21
5438477744,0,,,111,56,55,8,5,3,103,51,52,58,31,27,99,48,51,99,48,51,45,20,25,30,13,17,10,4,6,1,0,1,0,0,0,41,41,9,12,9,5,5,1,0,32,26,6,2,29,1,5,5
5438477811,0,,,20,9,11,0,0,0,20,9,11,13,6,7,19,9,10,18,8,10,7,3,4,4,2,2,2,0,2,0,0,0,1,1,0,9,9,4,1,3,0,1,0,0,5,4,1,0,4,1,0,1
5438477812,1,,5438477814,31,16,15,5,3,2,31,15,16,19,10,9,30,15,15,30,15,15,12,5,7,5,1,4,3,0,3,0,0,0,0,0,0,14,14,3,8,3,2,0,0,0,13,12,1,0,7,0,2,3
5438477813,0,,,147,68,79,27,13,14,120,55,65,81,39,42,110,49,61,108,47,61,39,16,23,21,7,14,6,1,5,2,0,2,0,0,0,48,48,7,10,12,13,4,2,0,41,35,6,5,23,0,5,6
5438477814,2,5438477812,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477821,0,,,45,21,24,4,3,1,41,18,23,16,6,10,40,17,23,40,17,23,25,12,13,12,5,7,2,1,1,0,0,0,0,0,0,19,19,5,9,2,1,1,0,1,14,11,3,0,17,0,4,7
5438477822,0,,,145,73,72,15,7,8,130,66,64,71,37,34,123,62,61,121,60,61,59,29,30,39,14,25,23,8,15,0,0,0,0,0,0,44,43,12,7,14,6,3,1,0,31,26,5,1,19,2,7,5
5438477823,0,,,61,33,28,6,4,2,55,29,26,27,17,10,55,29,26,55,29,26,28,12,16,12,3,9,5,0,5,0,0,0,0,0,0,32,32,13,13,3,2,1,0,0,19,19,0,2,18,4,5,10
5438477824,0,,,89,37,52,6,2,4,83,35,48,45,20,25,82,34,48,80,33,47,38,15,23,11,4,7,1,0,1,0,0,0,0,0,0,44,44,16,17,7,3,0,1,0,28,27,1,2,26,0,9,8
5438477831,0,,,58,29,29,10,6,4,47,22,25,35,17,18,46,22,24,46,22,24,12,5,7,7,2,5,1,0,1,0,0,0,0,0,0,26,26,11,6,3,4,2,0,0,15,13,2,3,9,4,1,2
5438477833,0,,,111,57,54,16,7,9,95,50,45,81,42,39,87,44,43,85,43,42,14,8,6,4,2,2,1,0,1,0,0,0,2,0,2,40,40,7,9,11,12,1,0,0,33,31,2,2,11,1,4,3
5438477834,0,,,36,19,17,5,3,2,31,16,15,21,10,11,28,14,14,27,13,14,10,6,4,7,4,3,0,0,0,0,0,0,0,0,0,13,13,1,5,3,4,0,0,0,12,11,1,2,6,0,1,4
5438477841,0,,,66,33,33,7,5,2,59,28,31,31,16,15,57,28,29,55,27,28,28,12,16,8,4,4,2,1,1,0,0,0,0,0,0,23,23,6,4,5,5,1,2,0,17,13,4,2,18,0,6,4
5438477842,2,5438477844,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438477843,0,,,46,23,23,10,7,3,36,16,20,24,11,13,34,15,19,33,15,18,12,5,7,4,2,2,3,1,2,0,0,0,0,0,0,17,17,3,5,3,6,0,0,0,14,13,1,4,9,1,2,4
5438477844,1,,5438477842,14,6,8,3,1,2,15,7,8,9,5,4,15,7,8,15,7,8,6,2,4,4,2,2,2,1,1,0,0,0,0,0,0,7,7,4,1,0,3,0,0,0,4,2,2,1,5,0,2,0
5438477911,0,,,75,37,38,4,2,2,71,35,36,56,27,29,64,31,33,61,30,31,15,8,7,8,3,5,0,0,0,0,0,0,0,0,0,26,26,3,8,8,4,2,1,0,23,20,3,1,11,1,2,3
5438477912,0,,,219,106,113,37,17,20,182,89,93,131,66,65,176,86,90,170,83,87,51,23,28,23,13,10,7,3,4,0,0,0,0,0,0,80,80,16,19,21,19,4,1,0,64,57,7,8,32,1,8,8
5438477913,0,,,139,68,71,26,16,10,112,52,60,81,39,42,108,50,58,106,48,58,31,13,18,6,4,2,2,1,1,0,0,0,0,0,0,50,50,7,18,10,9,6,0,0,43,40,3,9,20,0,5,8
5438477914,0,,,251,131,120,55,29,26,196,102,94,163,89,74,184,98,86,180,95,85,33,13,20,8,2,6,4,1,3,0,0,0,1,0,1,83,83,8,21,23,26,3,1,1,75,67,8,12,23,2,3,5
5438477921,0,,,399,182,217,59,29,30,338,152,186,239,109,130,317,139,178,308,136,172,99,43,56,56,25,31,14,5,9,1,0,1,2,1,1,162,162,47,45,33,24,12,0,1,115,108,7,15,64,10,19,20
5438477922,0,,,205,101,104,28,18,10,177,83,94,110,55,55,172,82,90,171,81,90,67,28,39,36,17,19,13,5,8,3,2,1,1,1,0,84,84,25,28,13,9,5,4,0,59,50,9,8,50,0,16,8
5438477923,0,,,310,151,159,71,41,30,237,109,128,172,81,91,232,106,126,230,106,124,65,28,37,42,17,25,10,5,5,0,0,0,5,1,4,107,105,27,23,21,25,9,0,0,75,69,6,27,29,3,11,8
5438477924,0,,,327,160,167,54,31,23,270,128,142,191,94,97,264,125,139,261,122,139,79,34,45,38,16,22,11,2,9,1,0,1,0,0,0,138,138,34,49,30,20,5,0,0,101,97,4,13,50,6,11,17
